condition_id,number,raw_answer,answer
light,34190,b,B
light,34191,c,C
light,34192,b,B
light,34193,c,C
light,34194,a,A
light,34195,c,C
light,34196,a,A
light,34197,a,A
light,34198,c,C
light,34199,a,A
light,34200,c,C
light,34201,b,B
light,34202,c,C
light,34203,b,B
light,34204,c,C
light,34205,b,B
light,34206,c,C
light,34207,b,B
light,34208,c,C
light,34209,c,C
light,34210,a,A
light,34211,c,C
light,34212,a,A
light,34213,c,C
light,34214,a,A
light,34215,c,C
light,34216,a,A
light,34217,b,B
light,34218,a,A
light,34219,b,B
light,34220,a,A
light,34221,c,C
light,34222,c,C
light,34223,c,C
light,34224,c,C
light,34225,c,C
light,34226,b,B
light,34227,c,C
light,34228,b,B
light,34229,a,A
light,34230,c,C
light,34231,a,A
light,34232,c,C
light,34233,b,B
light,34234,a,A
light,34235,b,B
light,34236,a,A
light,34237,c,C
light,34238,a,A
light,34239,c,C
light,34240,a,A
light,34241,c,C
light,34242,a,A
light,34243,c,C
light,34244,a,A
light,34245,b,B
light,34246,a,A
light,34247,b,B
light,34248,a,A
light,34249,c,C
light,34250,c,C
light,34251,c,C
light,34252,c,C
light,34253,b,B
light,34254,c,C
light,34255,b,B
light,34256,c,C
light,34257,c,C
light,34258,b,B
light,34259,c,C
light,34260,b,B
light,34261,c,C
light,34262,a,A
light,34263,c,C
light,34264,a,A
light,34265,a,A
light,34266,c,C
light,34267,a,A
light,34268,c,C
light,34269,b,B
light,34270,c,C
light,34271,b,B
light,34272,c,C
light,34273,c,C
light,34274,c,C
light,34275,c,C
light,34276,c,C
light,34277,a,A
light,34278,b,B
light,34279,a,A
light,34280,b,B
light,34281,b,B
light,34282,c,C
light,34283,b,B
light,34284,c,C
light,34285,c,C
light,34286,a,A
light,34287,c,C
light,34288,a,A
light,34289,a,A
light,34290,c,C
light,34291,a,A
light,34292,c,C
light,34293,c,C
light,34294,c,C
light,34295,c,C
light,34296,c,C
light,34297,c,C
light,34298,c,C
light,34299,c,C
light,34300,c,C
light,34301,a,A
light,34302,c,C
light,34303,a,A
light,34304,c,C
light,34305,a,A
light,34306,c,C
light,34307,a,A
light,34308,c,C
light,34309,a,A
light,34310,c,C
light,34311,a,A
light,34312,c,C
light,34313,c,C
light,34314,c,C
light,34315,c,C
light,34316,c,C
light,34317,c,C
light,34318,a,A
light,34319,c,C
light,34320,a,A
light,34321,c,C
light,34322,b,B
light,34323,c,C
light,34324,b,B
light,34325,c,C
light,34326,b,B
light,34327,c,C
light,34328,b,B
light,34329,a,A
light,34330,c,C
light,34331,a,A
light,34332,c,C
light,34333,b,B
light,34334,c,C
light,34335,b,B
light,34336,c,C
light,34337,c,C
light,34338,a,A
light,34339,c,C
light,34340,a,A
light,34341,c,C
light,34342,a,A
light,34343,c,C
light,34344,a,A
light,34345,c,C
light,34346,b,B
light,34347,c,C
light,34348,b,B
light,34349,b,B
light,34350,c,C
light,34351,b,B
light,34352,c,C
light,34353,c,C
light,34354,b,B
light,34355,c,C
light,34356,b,B
light,34357,c,C
light,34358,a,A
light,34359,c,C
light,34360,a,A
light,34361,b,B
light,34362,c,C
light,34363,b,B
light,34364,c,C
light,34365,b,B
light,34366,c,C
light,34367,b,B
light,34368,c,C
light,34369,b,B
light,34370,a,A
light,34371,b,B
light,34372,a,A
light,34373,b,B
light,34374,a,A
light,34375,b,B
light,34376,a,A
light,34377,b,B
light,34378,c,C
light,34379,b,B
light,34380,c,C
light,34381,b,B
light,34382,a,A
light,34383,b,B
light,34384,a,A
light,34385,a,A
light,34386,c,C
light,34387,a,A
light,34388,c,C
light,34389,b,B
light,34390,c,C
light,34391,b,B
light,34392,c,C
light,34393,a,A
light,34394,b,B
light,34395,a,A
light,34396,b,B
light,34397,c,C
light,34398,a,A
light,34399,c,C
light,34400,a,A
light,34401,a,A
light,34402,b,B
light,34403,a,A
light,34404,b,B
light,34405,b,B
light,34406,c,C
light,34407,b,B
light,34408,c,C
light,34409,c,C
light,34410,a,A
light,34411,c,C
light,34412,a,A
light,34413,c,C
light,34414,c,C
light,34415,c,C
light,34416,c,C
light,34417,c,C
light,34418,b,B
light,34419,c,C
light,34420,b,B
light,34421,c,C
light,34422,a,A
light,34423,c,C
light,34424,a,A
light,34425,a,A
light,34426,c,C
light,34427,a,A
light,34428,c,C
light,34429,c,C
light,34430,b,B
light,34431,c,C
light,34432,b,B
light,34433,c,C
light,34434,a,A
light,34435,c,C
light,34436,a,A
light,34437,c,C
light,34438,a,A
light,34439,c,C
light,34440,a,A
light,34441,c,C
light,34442,a,A
light,34443,c,C
light,34444,a,A
light,34445,c,C
light,34446,a,A
light,34447,c,C
light,34448,c,C
light,34449,b,B
light,34450,a,A
light,34451,b,B
light,34452,b,B
light,34453,c,C
light,34454,b,B
light,34455,c,C
light,34456,c,C
light,34457,a,A
light,34458,c,C
light,34459,a,A
light,34460,a,A
light,34461,b,B
light,34462,c,C
light,34463,b,B
light,34464,b,B
light,34465,c,C
light,34466,a,A
light,34467,c,C
light,34468,c,C
light,34469,c,C
light,34470,c,C
light,34471,c,C
light,34472,c,C
light,34473,b,B
light,34474,b,B
light,34475,b,B
light,34476,b,B
light,34477,a,A
light,34478,a,A
light,34479,a,A
light,34480,a,A
light,34481,c,C
light,34482,c,C
light,34483,c,C
light,34484,c,C
light,34485,a,A
light,34486,a,A
light,34487,a,A
light,34488,a,A
light,34489,c,C
light,34490,c,C
light,34491,c,C
light,34492,c,C
light,34493,b,B
light,34494,a,A
light,34495,b,B
light,34496,b,B
light,34497,c,C
light,34498,b,B
light,34499,c,C
light,34500,c,C
light,34501,a,A
light,34502,b,B
light,34503,a,A
light,34504,a,A
light,34505,c,C
light,34506,b,B
light,34507,c,C
light,34508,c,C
light,34509,b,B
light,34510,c,C
light,34511,b,B
light,34512,b,B
light,34513,c,C
light,34514,b,B
light,34515,c,C
light,34516,c,C
light,34517,a,A
light,34518,a,A
light,34519,a,A
light,34520,a,A
light,34521,c,C
light,34522,c,C
light,34523,c,C
light,34524,c,C
light,34525,b,B
light,34526,b,B
light,34527,b,B
light,34528,b,B
light,34529,c,C
light,34530,c,C
light,34531,c,C
light,34532,c,C
light,34533,b,B
light,34534,b,B
light,34535,b,B
light,34536,b,B
light,34537,b,B
light,34538,b,B
light,34539,b,B
light,34540,b,B
light,34541,c,C
light,34542,b,B
light,34543,c,C
light,34544,c,C
light,34545,c,C
light,34546,c,C
light,34547,c,C
light,34548,c,C
light,34549,c,C
light,34550,c,C
light,34551,c,C
light,34552,c,C
light,34553,c,C
light,34554,a,A
light,34555,c,C
light,34556,c,C
light,34557,c,C
light,34558,b,B
light,34559,c,C
light,34560,c,C
light,34561,c,C
light,34562,b,B
light,34563,c,C
light,34564,c,C
light,34565,a,A
light,34566,a,A
light,34567,a,A
light,34568,a,A
light,34569,c,C
light,34570,c,C
light,34571,a,A
light,34572,a,A
light,34573,b,B
light,34574,b,B
light,34575,c,C
light,34576,c,C
light,34577,c,C
light,34578,c,C
light,34579,c,C
light,34580,c,C
light,34581,b,B
light,34582,b,B
light,34583,c,C
light,34584,c,C
light,34585,c,C
light,34586,c,C
light,34587,b,B
light,34588,b,B
light,34589,c,C
light,34590,c,C
light,34591,c,C
light,34592,c,C
light,34593,a,A
light,34594,a,A
light,34595,a,A
light,34596,a,A
light,34597,b,B
light,34598,b,B
light,34599,b,B
light,34600,b,B
light,34601,c,C
light,34602,c,C
light,34603,c,C
light,34604,c,C
light,34605,a,A
light,34606,a,A
light,34607,a,A
light,34608,a,A
light,34609,b,B
light,34610,b,B
light,34611,b,B
light,34612,b,B
light,34613,c,C
light,34614,c,C
light,34615,c,C
light,34616,c,C
light,34617,a,A
light,34618,a,A
light,34619,a,A
light,34620,a,A
light,34621,a,A
light,34622,a,A
light,34623,a,A
light,34624,a,A
light,34625,c,C
light,34626,c,C
light,34627,c,C
light,34628,c,C
light,34629,a,A
light,34630,a,A
light,34631,a,A
light,34632,a,A
light,34633,a,A
light,34634,a,A
light,34635,a,A
light,34636,a,A
light,34637,c,C
light,34638,c,C
light,34639,c,C
light,34640,c,C
light,34641,a,A
light,34642,a,A
light,34643,a,A
light,34644,a,A
light,34645,a,A
light,34646,a,A
light,34647,a,A
light,34648,a,A
light,34649,c,C
light,34650,c,C
light,34651,c,C
light,34652,c,C
light,34653,c,C
light,34654,c,C
light,34655,c,C
light,34656,c,C
light,34657,b,B
light,34658,b,B
light,34659,b,B
light,34660,b,B
light,34661,b,B
light,34662,b,B
light,34663,b,B
light,34664,b,B
light,34665,b,B
light,34666,b,B
light,34667,b,B
light,34668,b,B
light,34669,a,A
light,34670,a,A
light,34671,a,A
light,34672,a,A
light,34673,a,A
light,34674,a,A
light,34675,a,A
light,34676,a,A
light,34677,c,C
light,34678,c,C
light,34679,c,C
light,34680,c,C
light,34681,c,C
light,34682,c,C
light,34683,c,C
light,34684,c,C
light,34685,b,B
light,34686,c,C
light,34687,b,B
light,34688,b,B
light,34689,c,C
light,34690,b,B
light,34691,c,C
light,34692,c,C
light,34693,c,C
light,34694,b,B
light,34695,c,C
light,34696,c,C
light,34697,b,B
light,34698,c,C
light,34699,b,B
light,34700,b,B
light,34701,c,C
light,34702,a,A
light,34703,c,C
light,34704,c,C
light,34705,c,C
light,34706,a,A
light,34707,c,C
light,34708,c,C
light,34709,a,A
light,34710,a,A
light,34711,a,A
light,34712,a,A
light,34713,c,C
light,34714,c,C
light,34715,c,C
light,34716,c,C
light,34717,b,B
light,34718,b,B
light,34719,b,B
light,34720,b,B
light,34721,b,B
light,34722,b,B
light,34723,b,B
light,34724,b,B
light,34725,b,B
light,34726,b,B
light,34727,b,B
light,34728,b,B
light,34729,a,A
light,34730,a,A
light,34731,a,A
light,34732,a,A
light,34733,c,C
light,34734,c,C
light,34735,c,C
light,34736,c,C
light,34737,a,A
light,34738,a,A
light,34739,a,A
light,34740,a,A
light,34741,b,B
light,34742,b,B
light,34743,b,B
light,34744,b,B
light,34745,c,C
light,34746,c,C
light,34747,c,C
light,34748,c,C
light,34749,b,B
light,34750,b,B
light,34751,b,B
light,34752,b,B
light,34753,c,C
light,34754,c,C
light,34755,c,C
light,34756,c,C
light,34757,a,A
light,34758,a,A
light,34759,a,A
light,34760,a,A
light,34761,c,C
light,34762,c,C
light,34763,c,C
light,34764,c,C
light,34765,b,B
light,34766,b,B
light,34767,b,B
light,34768,b,B
light,34769,c,C
light,34770,c,C
light,34771,c,C
light,34772,c,C
light,34773,a,A
light,34774,a,A
light,34775,a,A
light,34776,a,A
light,34777,a,A
light,34778,a,A
light,34779,a,A
light,34780,a,A
light,34781,c,C
light,34782,c,C
light,34783,c,C
light,34784,c,C
light,34785,c,C
light,34786,c,C
light,34787,c,C
light,34788,c,C
light,34789,c,C
light,34790,c,C
light,34791,c,C
light,34792,c,C
light,34793,c,C
light,34794,c,C
light,34795,c,C
light,34796,c,C
light,34797,a,A
light,34798,a,A
light,34799,a,A
light,34800,a,A
light,34801,c,C
light,34802,c,C
light,34803,c,C
light,34804,c,C
light,34805,a,A
light,34806,a,A
light,34807,a,A
light,34808,a,A
light,34809,c,C
light,34810,c,C
light,34811,c,C
light,34812,c,C
light,34813,a,A
light,34814,a,A
light,34815,a,A
light,34816,a,A
light,34817,b,B
light,34818,b,B
light,34819,b,B
light,34820,b,B
light,34821,c,C
light,34822,c,C
light,34823,c,C
light,34824,c,C
light,34825,b,B
light,34826,b,B
light,34827,b,B
light,34828,b,B
light,34829,c,C
light,34830,c,C
light,34831,c,C
light,34832,c,C
light,34833,c,C
light,34834,c,C
light,34835,c,C
light,34836,c,C
light,34837,c,C
light,34838,c,C
light,34839,c,C
light,34840,c,C
light,34841,c,C
light,34842,c,C
light,34843,c,C
light,34844,c,C
light,34845,c,C
light,34846,c,C
light,34847,c,C
light,34848,c,C
light,34849,b,B
light,34850,b,B
light,34851,b,B
light,34852,b,B
light,34853,c,C
light,34854,a,A
light,34855,c,C
light,34856,c,C
light,34857,c,C
light,34858,a,A
light,34859,c,C
light,34860,c,C
light,34861,b,B
light,34862,c,C
light,34863,b,B
light,34864,b,B
light,34865,b,B
light,34866,c,C
light,34867,b,B
light,34868,b,B
light,34869,c,C
light,34870,a,A
light,34871,c,C
light,34872,c,C
light,34873,c,C
light,34874,a,A
light,34875,c,C
light,34876,c,C
light,34877,b,B
light,34878,b,B
light,34879,b,B
light,34880,b,B
light,34881,c,C
light,34882,c,C
light,34883,c,C
light,34884,c,C
light,34885,c,C
light,34886,c,C
light,34887,c,C
light,34888,c,C
light,34889,a,A
light,34890,a,A
light,34891,a,A
light,34892,a,A
light,34893,c,C
light,34894,c,C
light,34895,c,C
light,34896,c,C
light,34897,c,C
light,34898,c,C
light,34899,c,C
light,34900,c,C
light,34901,b,B
light,34902,a,A
light,34903,b,B
light,34904,b,B
light,34905,a,A
light,34906,b,B
light,34907,a,A
light,34908,a,A
light,34909,b,B
light,34910,c,C
light,34911,b,B
light,34912,b,B
light,34913,c,C
light,34914,a,A
light,34915,c,C
light,34916,c,C
light,34917,b,B
light,34918,a,A
light,34919,b,B
light,34920,b,B
light,34921,c,C
light,34922,a,A
light,34923,c,C
light,34924,c,C
light,34925,c,C
light,34926,c,C
light,34927,c,C
light,34928,c,C
light,34929,a,A
light,34930,a,A
light,34931,a,A
light,34932,a,A
light,34933,c,C
light,34934,c,C
light,34935,c,C
light,34936,c,C
light,34937,c,C
light,34938,c,C
light,34939,c,C
light,34940,c,C
light,34941,c,C
light,34942,c,C
light,34943,c,C
light,34944,c,C
light,34945,c,C
light,34946,c,C
light,34947,c,C
light,34948,c,C
light,34949,c,C
light,34950,c,C
light,34951,c,C
light,34952,c,C
light,34953,b,B
light,34954,b,B
light,34955,b,B
light,34956,b,B
light,34957,a,A
light,34958,a,A
light,34959,a,A
light,34960,a,A
light,34961,c,C
light,34962,c,C
light,34963,c,C
light,34964,c,C
light,34965,b,B
light,34966,b,B
light,34967,b,B
light,34968,b,B
light,34969,c,C
light,34970,c,C
light,34971,c,C
light,34972,c,C
light,34973,c,C
light,34974,a,A
light,34975,c,C
light,34976,c,C
light,34977,c,C
light,34978,a,A
light,34979,c,C
light,34980,c,C
light,34981,c,C
light,34982,a,A
light,34983,c,C
light,34984,c,C
light,34985,c,C
light,34986,a,A
light,34987,c,C
light,34988,c,C
light,34989,c,C
light,34990,b,B
light,34991,c,C
light,34992,c,C
light,34993,c,C
light,34994,b,B
light,34995,c,C
light,34996,c,C
light,34997,a,A
light,34998,a,A
light,34999,a,A
light,35000,a,A
light,35001,c,C
light,35002,c,C
light,35003,c,C
light,35004,c,C
light,35005,c,C
light,35006,c,C
light,35007,c,C
light,35008,c,C
light,35009,c,C
light,35010,c,C
light,35011,c,C
light,35012,c,C
light,35013,c,C
light,35014,c,C
light,35015,c,C
light,35016,c,C
light,35017,a,A
light,35018,a,A
light,35019,a,A
light,35020,a,A
light,35021,b,B
light,35022,b,B
light,35023,b,B
light,35024,b,B
light,35025,c,C
light,35026,c,C
light,35027,c,C
light,35028,c,C
light,35029,c,C
light,35030,c,C
light,35031,c,C
light,35032,c,C
light,35033,a,A
light,35034,a,A
light,35035,a,A
light,35036,a,A
light,35037,c,C
light,35038,c,C
light,35039,c,C
light,35040,c,C
light,35041,b,B
light,35042,b,B
light,35043,b,B
light,35044,b,B
light,35045,c,C
light,35046,c,C
light,35047,c,C
light,35048,c,C
light,35049,b,B
light,35050,b,B
light,35051,b,B
light,35052,b,B
light,35053,a,A
light,35054,a,A
light,35055,a,A
light,35056,a,A
light,35057,a,A
light,35058,a,A
light,35059,a,A
light,35060,a,A
light,35061,c,C
light,35062,c,C
light,35063,c,C
light,35064,c,C
light,35065,b,B
light,35066,b,B
light,35067,b,B
light,35068,b,B
light,35069,a,A
light,35070,a,A
light,35071,a,A
light,35072,a,A
light,35073,c,C
light,35074,c,C
light,35075,c,C
light,35076,c,C
light,35077,a,A
light,35078,a,A
light,35079,a,A
light,35080,a,A
light,35081,b,B
light,35082,b,B
light,35083,b,B
light,35084,b,B
light,35085,b,B
light,35086,b,B
light,35087,b,B
light,35088,b,B
light,35089,a,A
light,35090,a,A
light,35091,a,A
light,35092,a,A
light,35093,c,C
light,35094,c,C
light,35095,c,C
light,35096,c,C
light,35097,a,A
light,35098,a,A
light,35099,a,A
light,35100,a,A
light,35101,c,C
light,35102,c,C
light,35103,c,C
light,35104,c,C
light,35105,c,C
light,35106,c,C
light,35107,c,C
light,35108,c,C
light,35109,c,C
light,35110,c,C
light,35111,c,C
light,35112,c,C
light,35113,b,B
light,35114,b,B
light,35115,b,B
light,35116,b,B
light,35117,b,B
light,35118,b,B
light,35119,b,B
light,35120,b,B
light,35121,a,A
light,35122,a,A
light,35123,a,A
light,35124,a,A
light,35125,c,C
light,35126,c,C
light,35127,c,C
light,35128,c,C
light,35129,c,C
light,35130,c,C
light,35131,c,C
light,35132,c,C
light,35133,c,C
light,35134,c,C
light,35135,c,C
light,35136,c,C
light,35137,a,A
light,35138,a,A
light,35139,a,A
light,35140,a,A
light,35141,c,C
light,35142,b,B
light,35143,c,C
light,35144,c,C
light,35145,c,C
light,35146,a,A
light,35147,c,C
light,35148,c,C
light,35149,c,C
light,35150,c,C
light,35151,c,C
light,35152,c,C
light,35153,b,B
light,35154,c,C
light,35155,b,B
light,35156,b,B
light,35157,c,C
light,35158,b,B
light,35159,c,C
light,35160,c,C
light,35161,b,B
light,35162,c,C
light,35163,b,B
light,35164,b,B
light,35165,a,A
light,35166,a,A
light,35167,a,A
light,35168,a,A
light,35169,c,C
light,35170,c,C
light,35171,c,C
light,35172,c,C
light,35173,c,C
light,35174,c,C
light,35175,c,C
light,35176,c,C
light,35177,c,C
light,35178,c,C
light,35179,c,C
light,35180,c,C
light,35181,c,C
light,35182,c,C
light,35183,c,C
light,35184,c,C
light,35185,c,C
light,35186,c,C
light,35187,c,C
light,35188,c,C
light,35189,c,C
light,35190,c,C
light,35191,c,C
light,35192,c,C
light,35193,b,B
light,35194,b,B
light,35195,b,B
light,35196,b,B
light,35197,b,B
light,35198,b,B
light,35199,b,B
light,35200,b,B
light,35201,c,C
light,35202,c,C
light,35203,c,C
light,35204,c,C
light,35205,a,A
light,35206,a,A
light,35207,a,A
light,35208,a,A
light,35209,c,C
light,35210,c,C
light,35211,c,C
light,35212,c,C
light,35213,c,C
light,35214,c,C
light,35215,c,C
light,35216,c,C
light,35217,c,C
light,35218,c,C
light,35219,c,C
light,35220,c,C
light,35221,b,B
light,35222,b,B
light,35223,b,B
light,35224,b,B
light,35225,c,C
light,35226,c,C
light,35227,c,C
light,35228,c,C
light,35229,c,C
light,35230,c,C
light,35231,c,C
light,35232,c,C
light,35233,a,A
light,35234,a,A
light,35235,a,A
light,35236,a,A
light,35237,a,A
light,35238,c,C
light,35239,a,A
light,35240,a,A
light,35241,c,C
light,35242,c,C
light,35243,c,C
light,35244,c,C
light,35245,c,C
light,35246,a,A
light,35247,c,C
light,35248,c,C
light,35249,a,A
light,35250,c,C
light,35251,a,A
light,35252,a,A
light,35253,b,B
light,35254,c,C
light,35255,b,B
light,35256,b,B
light,35257,c,C
light,35258,b,B
light,35259,c,C
light,35260,c,C
light,35261,a,A
light,35262,a,A
light,35263,a,A
light,35264,a,A
light,35265,b,B
light,35266,b,B
light,35267,b,B
light,35268,b,B
light,35269,c,C
light,35270,c,C
light,35271,c,C
light,35272,c,C
light,35273,b,B
light,35274,b,B
light,35275,b,B
light,35276,b,B
light,35277,b,B
light,35278,b,B
light,35279,b,B
light,35280,b,B
light,35281,c,C
light,35282,c,C
light,35283,c,C
light,35284,c,C
light,35285,b,B
light,35286,b,B
light,35287,b,B
light,35288,a,A
light,35289,c,C
light,35290,c,C
light,35291,c,C
light,35292,b,B
light,35293,b,B
light,35294,b,B
light,35295,b,B
light,35296,a,A
light,35297,b,B
light,35298,b,B
light,35299,b,B
light,35300,a,A
light,35301,c,C
light,35302,c,C
light,35303,c,C
light,35304,a,A
light,35305,c,C
light,35306,c,C
light,35307,c,C
light,35308,b,B
light,35309,a,A
light,35310,a,A
light,35311,a,A
light,35312,c,C
light,35313,b,B
light,35314,b,B
light,35315,b,B
light,35316,c,C
light,35317,c,C
light,35318,c,C
light,35319,c,C
light,35320,b,B
light,35321,b,B
light,35322,b,B
light,35323,b,B
light,35324,c,C
light,35325,a,A
light,35326,a,A
light,35327,a,A
light,35328,b,B
light,35329,c,C
light,35330,c,C
light,35331,c,C
light,35332,a,A
light,35333,b,B
light,35334,b,B
light,35335,b,B
light,35336,a,A
light,35337,c,C
light,35338,c,C
light,35339,c,C
light,35340,a,A
light,35341,b,B
light,35342,b,B
light,35343,b,B
light,35344,c,C
light,35345,c,C
light,35346,c,C
light,35347,c,C
light,35348,a,A
light,35349,c,C
light,35350,c,C
light,35351,c,C
light,35352,b,B
light,35353,c,C
light,35354,c,C
light,35355,c,C
light,35356,c,C
light,35357,c,C
light,35358,c,C
light,35359,c,C
light,35360,b,B
light,35361,c,C
light,35362,a,A
light,35363,c,C
light,35364,b,B
light,35365,a,A
light,35366,c,C
light,35367,a,A
light,35368,b,B
light,35369,c,C
light,35370,c,C
light,35371,c,C
light,35372,a,A
light,35373,c,C
light,35374,c,C
light,35375,c,C
light,35376,c,C
light,35377,c,C
light,35378,b,B
light,35379,c,C
light,35380,b,B
light,35381,c,C
light,35382,c,C
light,35383,c,C
light,35384,a,A
light,35385,a,A
light,35386,a,A
light,35387,a,A
light,35388,c,C
light,35389,a,A
light,35390,a,A
light,35391,a,A
light,35392,b,B
light,35393,b,B
light,35394,b,B
light,35395,b,B
light,35396,a,A
light,35397,a,A
light,35398,a,A
light,35399,a,A
light,35400,b,B
light,35401,b,B
light,35402,b,B
light,35403,b,B
light,35404,a,A
light,35405,c,C
light,35406,c,C
light,35407,c,C
light,35408,c,C
light,35409,c,C
light,35410,a,A
light,35411,c,C
light,35412,b,B
light,35413,c,C
light,35414,c,C
light,35415,c,C
light,35416,c,C
light,35417,b,B
light,35418,b,B
light,35419,b,B
light,35420,a,A
light,35421,c,C
light,35422,a,A
light,35423,c,C
light,35424,a,A
light,35425,b,B
light,35426,b,B
light,35427,b,B
light,35428,a,A
light,35429,b,B
light,35430,b,B
light,35431,b,B
light,35432,a,A
light,35433,b,B
light,35434,b,B
light,35435,b,B
light,35436,c,C
light,35437,c,C
light,35438,c,C
light,35439,c,C
light,35440,b,B
light,35441,b,B
light,35442,b,B
light,35443,b,B
light,35444,a,A
light,35445,c,C
light,35446,c,C
light,35447,c,C
light,35448,a,A
light,35449,a,A
light,35450,a,A
light,35451,a,A
light,35452,b,B
light,35453,c,C
light,35454,c,C
light,35455,c,C
light,35456,c,C
light,35457,a,A
light,35458,a,A
light,35459,a,A
light,35460,c,C
light,35461,c,C
light,35462,c,C
light,35463,c,C
light,35464,b,B
light,35465,c,C
light,35466,c,C
light,35467,c,C
light,35468,b,B
light,35469,c,C
light,35470,c,C
light,35471,c,C
light,35472,a,A
light,35473,c,C
light,35474,c,C
light,35475,c,C
light,35476,b,B
light,35477,b,B
light,35478,b,B
light,35479,b,B
light,35480,a,A
light,35481,c,C
light,35482,c,C
light,35483,c,C
light,35484,c,C
light,35485,c,C
light,35486,c,C
light,35487,c,C
light,35488,c,C
light,35489,c,C
light,35490,c,C
light,35491,c,C
light,35492,b,B
light,35493,c,C
light,35494,c,C
light,35495,c,C
light,35496,c,C
light,35497,c,C
light,35498,c,C
light,35499,c,C
light,35500,a,A
light,35501,a,A
light,35502,a,A
light,35503,a,A
light,35504,b,B
light,35505,c,C
light,35506,c,C
light,35507,c,C
light,35508,a,A
light,35509,c,C
light,35510,c,C
light,35511,c,C
light,35512,c,C
light,35513,c,C
light,35514,c,C
light,35515,c,C
light,35516,c,C
light,35517,c,C
light,35518,c,C
light,35519,c,C
light,35520,b,B
light,35521,a,A
light,35522,a,A
light,35523,a,A
light,35524,c,C
light,35525,a,A
light,35526,a,A
light,35527,a,A
light,35528,b,B
light,35529,c,C
light,35530,c,C
light,35531,c,C
light,35532,b,B
light,35533,c,C
light,35534,c,C
light,35535,c,C
light,35536,a,A
light,35537,a,A
light,35538,a,A
light,35539,a,A
light,35540,b,B
light,35541,a,A
light,35542,a,A
light,35543,a,A
light,35544,b,B
light,35545,c,C
light,35546,c,C
light,35547,c,C
light,35548,a,A
light,35549,b,B
light,35550,b,B
light,35551,b,B
light,35552,c,C
light,35553,b,B
light,35554,b,B
light,35555,b,B
light,35556,a,A
light,35557,c,C
light,35558,c,C
light,35559,c,C
light,35560,c,C
light,35561,c,C
light,35562,c,C
light,35563,c,C
light,35564,c,C
light,35565,b,B
light,35566,b,B
light,35567,b,B
light,35568,c,C
light,35569,b,B
light,35570,b,B
light,35571,b,B
light,35572,c,C
light,35573,b,B
light,35574,b,B
light,35575,b,B
light,35576,c,C
light,35577,c,C
light,35578,c,C
light,35579,c,C
light,35580,a,A
light,35581,c,C
light,35582,c,C
light,35583,c,C
light,35584,a,A
light,35585,a,A
light,35586,a,A
light,35587,a,A
light,35588,b,B
light,35589,c,C
light,35590,c,C
light,35591,c,C
light,35592,a,A
light,35593,c,C
light,35594,c,C
light,35595,c,C
light,35596,a,A
light,35597,a,A
light,35598,a,A
light,35599,a,A
light,35600,b,B
light,35601,c,C
light,35602,c,C
light,35603,c,C
light,35604,b,B
light,35605,b,B
light,35606,b,B
light,35607,b,B
light,35608,c,C
light,35609,c,C
light,35610,c,C
light,35611,c,C
light,35612,b,B
light,35613,c,C
light,35614,c,C
light,35615,c,C
light,35616,b,B
light,35617,c,C
light,35618,c,C
light,35619,c,C
light,35620,a,A
light,35621,c,C
light,35622,c,C
light,35623,c,C
light,35624,a,A
light,35625,b,B
light,35626,b,B
light,35627,b,B
light,35628,a,A
light,35629,c,C
light,35630,c,C
light,35631,c,C
light,35632,a,A
light,35633,c,C
light,35634,c,C
light,35635,c,C
light,35636,b,B
light,35637,c,C
light,35638,c,C
light,35639,c,C
light,35640,a,A
light,35641,b,B
light,35642,b,B
light,35643,b,B
light,35644,c,C
light,35645,b,B
light,35646,b,B
light,35647,b,B
light,35648,c,C
light,35649,c,C
light,35650,c,C
light,35651,c,C
light,35652,c,C
light,35653,a,A
light,35654,a,A
light,35655,a,A
light,35656,c,C
light,35657,c,C
light,35658,c,C
light,35659,c,C
light,35660,b,B
light,35661,c,C
light,35662,c,C
light,35663,c,C
light,35664,a,A
light,35665,c,C
light,35666,c,C
light,35667,c,C
light,35668,c,C
light,35669,c,C
light,35670,c,C
light,35671,c,C
light,35672,b,B
light,35673,c,C
light,35674,a,A
light,35675,c,C
light,35676,b,B
light,35677,b,B
light,35678,b,B
light,35679,b,B
light,35680,a,A
light,35681,b,B
light,35682,b,B
light,35683,b,B
light,35684,c,C
light,35685,c,C
light,35686,c,C
light,35687,c,C
light,35688,c,C
light,35689,b,B
light,35690,b,B
light,35691,b,B
light,35692,a,A
light,35693,a,A
light,35694,a,A
light,35695,a,A
light,35696,b,B
light,35697,a,A
light,35698,a,A
light,35699,a,A
light,35700,b,B
light,35701,a,A
light,35702,a,A
light,35703,a,A
light,35704,c,C
light,35705,c,C
light,35706,c,C
light,35707,c,C
light,35708,c,C
light,35709,c,C
light,35710,c,C
light,35711,c,C
light,35712,a,A
light,35713,a,A
light,35714,a,A
light,35715,a,A
light,35716,b,B
light,35717,a,A
light,35718,a,A
light,35719,a,A
light,35720,c,C
light,35721,c,C
light,35722,c,C
light,35723,c,C
light,35724,a,A
light,35725,c,C
light,35726,c,C
light,35727,c,C
light,35728,c,C
light,35729,c,C
light,35730,c,C
light,35731,c,C
light,35732,c,C
light,35733,a,A
light,35734,a,A
light,35735,a,A
light,35736,b,B
light,35737,b,B
light,35738,b,B
light,35739,b,B
light,35740,a,A
light,35741,a,A
light,35742,a,A
